timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
22.564,837.915,527.406,765.529,764.757,964.885,898.706,1136.747,581.62,1269.782,778.098,1227.651,1059.885
22.598,841.166,526.998,776.616,766.954,984.8,897.405,1141.334,581.951,1272.766,776.954,1229.616,1058.574
22.631,844.236,526.696,788.736,769.814,1004.858,895.629,1145.697,581.998,1275.52,776.364,1230.445,1057.742
22.664,847.188,526.983,801.682,773.335,1023.875,894.772,1149.753,582.149,1277.451,776.818,1229.855,1058.452
22.714,851.333,528.508,820.326,779.111,1051.868,892.066,1155.565,582.933,1280.123,779.069,1229.355,1060.323
22.748,853.97,529.564,832.701,782.846,1069.763,889.902,1159.275,583.313,1281.852,779.981,1229.535,1060.395
22.781,856.611,530.667,844.41,785.925,1086.371,888.096,1162.841,583.423,1283.27,780.01,1229.535,1060.14
22.814,858.828,531.732,855.044,788.431,1101.63,886.743,1166.05,583.222,1284.319,779.659,1229.337,1060.147
22.848,860.736,533.022,864.92,790.752,1115.602,885.754,1168.994,582.744,1285.109,779.882,1229.138,1060.529
22.881,861.798,535.651,880.235,793.339,1136.053,885.625,1171.47,582.208,1285.447,780.849,1228.066,1061.329
22.914,862.817,536.248,886.855,795.211,1144.081,885.749,1173.335,581.741,1286.173,782.569,1228.083,1062.659
22.948,863.97,535.439,886.352,796.308,1142.59,884.55,1174.568,581.792,1287.486,784.392,1229.564,1063.742
22.981,864.9,535.069,885.051,796.342,1139.909,885.532,1175.325,581.948,1288.632,785.706,1230.386,1064.214
23.031,866.071,533.642,877.856,794.376,1130.011,885.569,1175.752,581.894,1289.569,787.652,1229.145,1064.025
23.064,866.744,531.69,870.69,791.54,1120.707,885.032,1175.556,581.835,1288.837,788.658,1227.977,1064.302
23.098,867.259,529.38,861.174,787.876,1108.143,884.376,1175.018,581.772,1288.085,789.421,1227.443,1064.68
23.131,867.33,527.322,849.802,783.972,1093.417,883.087,1173.964,581.696,1287.472,789.618,1227.374,1064.79
23.164,867.084,525.551,836.488,779.847,1075.945,881.351,1172.503,581.59,1287.034,789.825,1227.325,1064.911
23.198,866.613,524.126,822.04,775.224,1057.281,878.426,1170.612,581.593,1286.336,789.694,1227.099,1065.04
23.231,865.894,522.919,806.251,769.962,1038.155,873.045,1168.376,581.432,1285.142,789.333,1226.196,1064.737
