timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
35.777,-0.153,0.014,1.14,-0.213,-0.231,0.99,-0.004,-0.301,0.855,0.188,-0.016,1.17,0.373,-0.218,1.065,0.333,-0.316,0.83
35.81,-0.151,0.013,1.135,-0.197,-0.234,0.985,0.016,-0.301,0.856,0.19,-0.016,1.171,0.374,-0.218,1.065,0.333,-0.316,0.83
35.86,-0.147,0.011,1.128,-0.173,-0.24,0.979,0.045,-0.301,0.856,0.193,-0.015,1.173,0.375,-0.219,1.065,0.333,-0.316,0.83
35.894,-0.145,0.01,1.123,-0.158,-0.242,0.974,0.063,-0.301,0.855,0.196,-0.015,1.173,0.376,-0.219,1.065,0.333,-0.316,0.83
35.927,-0.142,0.009,1.118,-0.143,-0.244,0.969,0.081,-0.301,0.855,0.198,-0.013,1.173,0.377,-0.219,1.065,0.334,-0.316,0.83
35.96,-0.14,0.008,1.114,-0.128,-0.244,0.964,0.098,-0.302,0.854,0.2,-0.012,1.172,0.378,-0.219,1.065,0.334,-0.316,0.83
35.994,-0.138,0.006,1.109,-0.115,-0.245,0.96,0.113,-0.302,0.853,0.202,-0.011,1.172,0.378,-0.219,1.065,0.334,-0.316,0.83
36.027,-0.137,0.005,1.105,-0.102,-0.245,0.955,0.127,-0.302,0.851,0.203,-0.01,1.171,0.378,-0.219,1.065,0.334,-0.316,0.83
36.06,-0.136,0.003,1.102,-0.089,-0.244,0.951,0.14,-0.303,0.849,0.204,-0.008,1.171,0.378,-0.219,1.064,0.334,-0.316,0.829
36.094,-0.135,0.001,1.099,-0.078,-0.243,0.947,0.151,-0.303,0.845,0.205,-0.007,1.17,0.378,-0.219,1.064,0.335,-0.316,0.829
