timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
56.212,-0.226,-0.054,1.041,-0.421,-0.185,1.217,-0.316,-0.265,0.995,0.103,-0.026,1.014,0.369,-0.146,1.034,0.297,-0.312,0.85
56.245,-0.231,-0.059,1.036,-0.439,-0.189,1.196,-0.326,-0.27,0.979,0.098,-0.027,1.009,0.366,-0.143,1.032,0.297,-0.312,0.85
56.278,-0.235,-0.064,1.032,-0.456,-0.194,1.174,-0.337,-0.275,0.961,0.093,-0.028,1.005,0.362,-0.14,1.03,0.297,-0.312,0.849
56.312,-0.24,-0.069,1.028,-0.473,-0.198,1.151,-0.347,-0.281,0.942,0.087,-0.029,1.0,0.358,-0.137,1.028,0.298,-0.312,0.849
56.345,-0.246,-0.075,1.024,-0.489,-0.202,1.127,-0.358,-0.287,0.922,0.082,-0.03,0.996,0.354,-0.134,1.026,0.298,-0.313,0.849
56.378,-0.251,-0.081,1.02,-0.504,-0.204,1.104,-0.37,-0.292,0.902,0.076,-0.03,0.992,0.35,-0.13,1.023,0.298,-0.313,0.849
56.412,-0.257,-0.087,1.017,-0.517,-0.207,1.082,-0.381,-0.298,0.882,0.069,-0.031,0.989,0.345,-0.126,1.02,0.298,-0.313,0.848
56.445,-0.263,-0.092,1.015,-0.528,-0.209,1.061,-0.392,-0.304,0.863,0.063,-0.032,0.985,0.34,-0.122,1.016,0.298,-0.313,0.848
56.478,-0.27,-0.097,1.012,-0.538,-0.212,1.042,-0.403,-0.31,0.844,0.056,-0.033,0.982,0.334,-0.119,1.013,0.297,-0.313,0.848
56.512,-0.276,-0.102,1.011,-0.546,-0.216,1.025,-0.414,-0.315,0.827,0.049,-0.034,0.979,0.329,-0.115,1.009,0.297,-0.313,0.847
56.545,-0.283,-0.107,1.009,-0.554,-0.219,1.009,-0.424,-0.32,0.811,0.042,-0.035,0.976,0.323,-0.112,1.005,0.296,-0.314,0.847
56.578,-0.29,-0.11,1.008,-0.56,-0.222,0.995,-0.435,-0.325,0.795,0.035,-0.037,0.973,0.318,-0.109,1.001,0.295,-0.314,0.847
