timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
31.982,769.747,520.217,599.091,769.643,760.669,923.79,1123.79,497.951,1277.665,735.125,1259.728,998.673
32.016,768.748,522.947,604.847,779.48,763.418,944.497,1123.606,498.081,1278.123,735.118,1260.201,998.699
32.049,768.021,525.633,611.944,788.47,765.372,965.31,1123.528,498.287,1278.733,735.233,1260.354,998.746
32.082,767.49,527.833,619.455,795.71,766.013,985.919,1123.495,498.52,1279.202,735.281,1260.359,998.796
32.116,767.406,529.467,626.929,801.026,765.762,1004.771,1123.724,498.595,1279.463,735.428,1260.378,998.821
32.149,767.487,530.428,632.317,804.092,764.191,1019.326,1124.088,498.6,1279.8,735.72,1260.481,998.623
32.182,767.975,530.583,634.958,805.236,761.623,1028.276,1124.759,498.44,1280.174,735.91,1260.492,998.471
32.216,768.988,530.344,632.086,803.561,758.167,1030.383,1125.721,498.13,1280.536,735.85,1260.682,998.286
32.266,770.989,528.324,621.589,796.043,749.431,1021.958,1127.613,497.85,1281.442,736.307,1260.762,998.206
32.299,772.506,525.966,612.469,788.405,737.235,1010.455,1129.0,498.011,1282.045,737.158,1260.43,998.281
32.332,774.293,523.225,603.429,779.069,720.177,996.935,1130.395,498.442,1282.554,738.091,1260.251,998.515
32.366,776.091,520.281,595.039,768.276,699.665,981.464,1131.617,499.09,1283.28,738.856,1260.357,998.709
32.399,777.914,517.15,588.014,755.993,678.251,964.263,1132.724,499.752,1284.24,739.539,1260.427,998.82
32.432,780.019,513.67,583.463,742.403,656.662,946.79,1133.636,500.457,1285.432,739.906,1260.649,998.944
32.466,782.368,509.625,581.682,728.148,636.015,929.179,1134.371,501.051,1286.267,740.09,1260.547,999.057
32.499,784.86,505.198,582.452,714.051,618.417,911.069,1134.978,501.531,1286.825,740.366,1260.337,999.11
32.532,787.912,500.764,586.248,701.118,604.982,893.746,1135.66,502.132,1287.23,740.935,1260.15,999.181
32.582,793.224,493.095,599.185,685.969,594.214,870.234,1136.018,503.314,1287.274,741.755,1260.386,999.505
32.616,797.401,488.004,611.674,679.258,594.977,856.11,1135.997,504.285,1287.093,742.317,1260.327,999.553
32.649,801.89,483.576,625.243,674.447,602.141,843.092,1135.816,505.049,1286.402,742.593,1260.13,999.411
32.682,806.456,479.526,639.336,670.861,615.842,830.135,1135.681,505.325,1285.343,742.523,1259.965,999.109
32.716,810.758,475.788,653.635,668.016,634.852,818.178,1135.745,505.383,1284.044,742.322,1259.579,999.039
32.749,814.651,472.802,666.911,665.604,657.67,807.091,1135.934,505.263,1282.904,741.547,1259.423,998.897
32.782,818.019,470.589,678.836,663.454,683.193,796.153,1136.272,504.996,1281.735,740.304,1259.406,998.664
32.816,820.834,468.869,689.059,661.168,710.141,785.382,1136.818,504.521,1280.422,738.668,1259.261,998.465
32.849,823.356,467.807,697.255,658.967,737.018,775.818,1137.611,503.958,1279.21,736.91,1259.252,998.228
32.882,825.467,466.774,704.47,657.026,762.073,766.442,1138.505,503.616,1278.096,735.572,1259.165,997.965
32.932,827.957,465.853,714.357,655.824,795.652,754.791,1140.349,503.399,1276.572,734.534,1259.137,997.755
32.966,829.205,465.577,720.014,655.973,814.251,749.191,1141.735,503.216,1275.804,733.918,1259.31,997.687
32.999,829.902,465.789,723.698,657.495,829.86,745.807,1143.058,502.939,1275.271,732.998,1259.628,997.501
33.032,830.16,466.07,725.624,660.197,841.83,744.949,1144.485,502.494,1275.007,731.983,1259.707,997.206
33.066,829.976,466.219,726.073,663.859,850.068,745.892,1145.94,502.138,1274.858,731.027,1259.774,996.895
33.099,829.231,466.288,725.081,668.459,855.843,748.64,1147.457,501.965,1274.642,730.344,1259.876,996.702
33.132,827.921,466.61,722.274,674.019,860.348,753.375,1148.824,501.904,1274.309,729.972,1259.817,996.435
33.166,826.319,467.469,717.761,680.787,865.487,759.561,1150.174,501.896,1273.909,729.867,1259.726,996.032
33.199,824.201,468.621,712.426,688.511,871.24,767.796,1151.167,501.995,1273.851,729.885,1259.661,995.48
33.249,820.615,470.822,704.973,701.019,881.838,782.868,1151.898,502.361,1274.004,729.825,1259.819,994.791
33.282,818.027,472.505,701.965,709.767,890.778,793.705,1151.819,502.487,1273.752,729.746,1259.919,994.616
33.316,815.215,474.41,701.392,718.579,901.695,804.883,1151.364,502.388,1273.284,729.667,1259.958,994.621
33.349,811.927,476.955,703.557,728.008,915.625,817.025,1150.4,502.258,1272.755,729.411,1259.969,994.615
33.382,808.284,480.257,707.772,737.586,931.063,828.729,1148.985,501.812,1272.331,729.106,1259.997,994.475
33.416,804.356,483.907,713.784,746.938,947.794,839.782,1147.217,501.108,1272.048,728.775,1260.04,994.321
33.449,800.407,487.84,720.334,755.554,963.657,850.257,1145.151,500.372,1271.865,728.512,1259.994,994.019
33.482,796.442,491.885,726.56,763.457,977.29,859.882,1142.891,499.587,1271.888,728.291,1260.259,993.97
33.516,793.047,495.678,731.055,769.912,987.11,868.375,1140.742,498.669,1271.904,727.67,1260.439,994.005
33.549,789.979,499.046,731.932,774.943,991.464,874.375,1138.72,497.822,1271.92,727.318,1260.311,994.388
33.599,786.319,502.932,724.761,779.157,985.893,879.331,1136.069,496.831,1272.512,727.119,1260.094,994.767
33.632,784.486,504.256,714.433,779.455,973.773,880.541,1134.645,496.574,1273.515,727.288,1259.91,995.053
33.666,783.103,504.629,700.233,777.554,954.724,880.589,1133.397,496.665,1274.703,727.869,1259.898,995.293
33.699,782.219,504.309,683.424,773.502,929.971,879.525,1132.484,496.903,1276.002,728.71,1259.793,995.629
33.732,781.643,503.305,665.316,767.013,899.715,877.87,1131.648,497.322,1277.509,729.748,1259.797,996.084
33.766,781.324,501.481,647.433,757.705,865.783,874.99,1130.843,498.028,1279.692,731.049,1259.809,996.691
33.799,781.251,498.943,631.726,746.005,829.661,870.655,1129.952,499.075,1282.266,733.009,1259.769,996.958
