timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
46.564,827.502,543.242,700.298,719.639,812.332,774.497,1091.445,531.133,1131.019,736.724,1041.208,781.197
46.597,827.661,542.782,700.371,718.144,809.606,772.232,1091.158,531.04,1130.915,736.47,1041.005,781.211
46.631,828.0,543.326,700.541,717.557,807.997,770.7,1090.952,530.85,1130.759,736.144,1041.136,781.209
46.664,828.162,542.416,702.394,716.691,807.18,770.702,1090.784,530.745,1130.642,735.939,1040.905,781.225
46.697,828.303,542.286,704.236,716.851,807.257,771.229,1090.467,530.569,1130.666,735.518,1041.017,781.246
46.731,828.473,542.512,706.052,717.492,807.915,771.878,1090.295,530.363,1130.655,735.096,1040.972,781.251
46.764,828.624,543.081,707.423,718.471,809.353,772.31,1090.173,530.156,1130.539,734.705,1040.963,781.266
46.797,828.699,542.934,709.17,719.172,811.967,772.613,1090.016,530.02,1130.351,734.383,1040.957,781.328
46.831,828.713,542.72,710.659,720.098,816.342,771.478,1089.948,529.966,1130.212,734.221,1040.966,781.34
46.864,828.701,542.322,712.819,721.525,822.743,768.768,1089.968,530.093,1130.172,734.284,1040.922,781.317
46.897,828.6,542.141,716.408,724.161,832.053,764.292,1089.88,530.182,1130.035,734.259,1040.932,781.388
46.931,828.476,542.306,721.38,727.577,844.738,758.527,1089.809,530.151,1129.822,734.086,1040.791,781.417
46.964,827.994,542.703,727.866,731.294,860.09,752.011,1089.463,530.163,1129.497,733.882,1041.051,781.5
46.997,827.718,543.367,736.699,734.805,878.841,746.475,1089.274,529.966,1129.177,733.365,1040.745,781.244
47.031,827.286,544.275,746.448,736.91,899.485,741.261,1088.925,529.679,1129.057,732.654,1041.872,781.157
47.064,826.798,545.346,758.045,737.788,922.475,737.149,1088.511,529.983,1128.67,732.534,1042.054,780.987
47.097,826.377,546.148,770.95,737.079,945.831,733.756,1088.155,530.225,1127.781,732.37,1040.848,781.27
47.131,826.197,546.843,784.534,734.756,968.274,731.66,1087.69,530.207,1127.748,731.763,1041.537,781.128
47.164,826.298,547.466,798.23,731.546,988.579,731.159,1087.389,530.18,1127.235,731.28,1042.503,780.698
47.197,826.769,547.787,811.425,727.983,1006.21,731.087,1087.199,530.406,1125.839,731.172,1039.541,784.177
47.231,827.668,547.953,823.721,724.638,1021.139,732.255,1087.219,530.795,1125.588,731.203,1040.191,783.482
47.264,828.311,548.011,834.924,721.991,1033.566,734.553,1087.19,531.381,1125.199,731.636,1039.967,784.103
47.297,829.872,548.299,843.955,721.107,1042.943,736.811,1087.975,531.891,1125.373,732.115,1042.162,785.601
47.331,831.08,548.734,850.958,721.597,1049.79,739.926,1088.769,532.375,1125.565,732.79,1042.567,786.594
47.364,832.157,549.409,855.963,723.364,1054.331,743.891,1089.632,532.725,1126.194,733.425,1044.113,787.334
47.397,833.032,550.058,858.776,725.368,1056.686,747.534,1090.575,533.096,1126.829,734.203,1044.672,787.715
47.431,833.701,550.665,858.676,727.326,1056.7,749.753,1091.426,533.512,1127.448,735.039,1044.485,787.839
47.464,834.135,551.239,856.215,729.055,1054.869,749.908,1092.153,533.724,1127.993,735.677,1044.89,787.576
47.497,834.244,551.7,852.255,730.481,1051.758,749.485,1092.596,533.86,1128.293,736.24,1044.862,787.707
47.531,834.078,552.566,846.399,732.068,1047.067,750.488,1092.833,534.08,1129.328,736.784,1048.155,785.505
47.564,833.794,553.892,838.532,734.28,1040.616,753.18,1092.644,534.002,1129.283,736.991,1046.883,784.527
