timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
53.143,-0.351,-0.038,1.083,-0.606,-0.122,1.228,-0.627,-0.259,0.995,-0.006,0.06,0.998,0.259,0.014,1.142,0.329,-0.24,1.078
53.177,-0.349,-0.037,1.084,-0.602,-0.123,1.231,-0.615,-0.258,0.997,-0.004,0.061,1.0,0.261,0.014,1.144,0.329,-0.24,1.078
53.21,-0.346,-0.036,1.085,-0.597,-0.124,1.234,-0.6,-0.257,0.999,-0.001,0.063,1.003,0.264,0.014,1.146,0.329,-0.24,1.079
53.243,-0.343,-0.033,1.086,-0.591,-0.124,1.238,-0.584,-0.256,1.002,0.004,0.065,1.006,0.268,0.014,1.15,0.33,-0.24,1.079
53.277,-0.338,-0.03,1.087,-0.584,-0.123,1.242,-0.568,-0.255,1.006,0.01,0.067,1.011,0.272,0.013,1.156,0.33,-0.24,1.08
53.31,-0.332,-0.026,1.089,-0.576,-0.121,1.246,-0.553,-0.253,1.011,0.017,0.069,1.016,0.278,0.011,1.163,0.331,-0.24,1.08
53.343,-0.326,-0.022,1.091,-0.566,-0.117,1.252,-0.539,-0.251,1.018,0.024,0.072,1.022,0.284,0.01,1.171,0.331,-0.24,1.08
53.377,-0.319,-0.017,1.093,-0.556,-0.112,1.259,-0.525,-0.248,1.027,0.033,0.074,1.029,0.29,0.008,1.18,0.332,-0.24,1.081
53.41,-0.311,-0.011,1.095,-0.545,-0.107,1.265,-0.512,-0.245,1.035,0.043,0.076,1.036,0.297,0.005,1.189,0.332,-0.24,1.081
53.443,-0.302,-0.006,1.099,-0.534,-0.103,1.271,-0.499,-0.242,1.042,0.053,0.078,1.044,0.304,0.002,1.199,0.333,-0.24,1.082
53.477,-0.293,-0.001,1.102,-0.524,-0.1,1.275,-0.487,-0.241,1.047,0.063,0.079,1.052,0.311,-0.002,1.21,0.333,-0.24,1.082
53.51,-0.284,0.004,1.107,-0.516,-0.101,1.274,-0.477,-0.241,1.046,0.074,0.081,1.061,0.319,-0.007,1.22,0.333,-0.239,1.082
53.543,-0.274,0.008,1.11,-0.51,-0.103,1.269,-0.468,-0.242,1.04,0.085,0.083,1.07,0.326,-0.013,1.231,0.334,-0.238,1.082
53.577,-0.266,0.012,1.112,-0.505,-0.107,1.258,-0.46,-0.246,1.03,0.096,0.084,1.08,0.333,-0.019,1.242,0.334,-0.238,1.083
53.61,-0.257,0.015,1.114,-0.501,-0.112,1.244,-0.453,-0.25,1.015,0.107,0.087,1.091,0.339,-0.026,1.253,0.335,-0.237,1.083
53.643,-0.248,0.018,1.113,-0.497,-0.118,1.226,-0.444,-0.254,0.998,0.117,0.089,1.102,0.344,-0.035,1.264,0.335,-0.236,1.083
53.677,-0.24,0.02,1.112,-0.493,-0.123,1.205,-0.434,-0.258,0.978,0.126,0.092,1.114,0.348,-0.043,1.273,0.336,-0.235,1.084
53.71,-0.232,0.023,1.109,-0.487,-0.128,1.185,-0.424,-0.263,0.959,0.134,0.095,1.126,0.351,-0.051,1.283,0.336,-0.234,1.084
53.743,-0.225,0.024,1.106,-0.48,-0.132,1.164,-0.412,-0.268,0.94,0.141,0.098,1.138,0.353,-0.06,1.291,0.337,-0.234,1.084
53.777,-0.218,0.026,1.102,-0.473,-0.136,1.143,-0.4,-0.272,0.921,0.147,0.1,1.15,0.354,-0.069,1.299,0.337,-0.233,1.084
53.81,-0.212,0.027,1.098,-0.466,-0.14,1.123,-0.387,-0.277,0.904,0.151,0.102,1.162,0.353,-0.076,1.305,0.337,-0.232,1.085
53.843,-0.206,0.028,1.094,-0.458,-0.143,1.104,-0.375,-0.281,0.887,0.155,0.103,1.173,0.352,-0.083,1.311,0.337,-0.231,1.085
53.877,-0.2,0.029,1.089,-0.45,-0.147,1.086,-0.363,-0.285,0.869,0.158,0.104,1.181,0.351,-0.09,1.316,0.337,-0.231,1.086
53.91,-0.196,0.03,1.085,-0.441,-0.151,1.068,-0.352,-0.289,0.853,0.16,0.105,1.189,0.35,-0.095,1.32,0.337,-0.231,1.086
53.943,-0.192,0.03,1.082,-0.432,-0.156,1.051,-0.341,-0.292,0.836,0.162,0.105,1.195,0.349,-0.1,1.323,0.337,-0.231,1.086
53.977,-0.189,0.031,1.079,-0.422,-0.16,1.035,-0.331,-0.296,0.82,0.164,0.105,1.199,0.348,-0.103,1.325,0.337,-0.23,1.086
54.01,-0.186,0.032,1.077,-0.413,-0.164,1.02,-0.322,-0.3,0.804,0.166,0.104,1.202,0.348,-0.106,1.327,0.337,-0.23,1.086
54.043,-0.185,0.033,1.076,-0.403,-0.169,1.006,-0.314,-0.304,0.789,0.168,0.103,1.202,0.348,-0.109,1.328,0.337,-0.23,1.087
54.077,-0.184,0.034,1.076,-0.392,-0.173,0.994,-0.307,-0.307,0.775,0.17,0.102,1.201,0.349,-0.11,1.329,0.337,-0.23,1.087
54.11,-0.184,0.035,1.077,-0.382,-0.177,0.984,-0.301,-0.31,0.762,0.172,0.101,1.199,0.35,-0.11,1.329,0.338,-0.23,1.087
54.143,-0.185,0.036,1.079,-0.372,-0.181,0.976,-0.296,-0.313,0.752,0.173,0.099,1.196,0.352,-0.11,1.329,0.338,-0.23,1.087
54.177,-0.186,0.037,1.082,-0.364,-0.184,0.97,-0.292,-0.315,0.745,0.175,0.098,1.192,0.355,-0.108,1.328,0.338,-0.23,1.087
54.21,-0.188,0.038,1.085,-0.357,-0.187,0.968,-0.289,-0.316,0.741,0.176,0.096,1.189,0.358,-0.106,1.326,0.338,-0.23,1.087
54.243,-0.189,0.04,1.089,-0.354,-0.187,0.969,-0.288,-0.317,0.741,0.177,0.095,1.185,0.362,-0.104,1.324,0.339,-0.23,1.086
54.277,-0.191,0.042,1.093,-0.353,-0.187,0.974,-0.289,-0.316,0.745,0.178,0.094,1.181,0.365,-0.102,1.323,0.339,-0.231,1.086
54.31,-0.192,0.044,1.098,-0.356,-0.186,0.982,-0.292,-0.314,0.752,0.18,0.093,1.177,0.368,-0.099,1.321,0.339,-0.231,1.086
54.343,-0.192,0.046,1.103,-0.361,-0.184,0.993,-0.298,-0.311,0.763,0.181,0.093,1.175,0.37,-0.098,1.32,0.339,-0.231,1.086
54.377,-0.192,0.047,1.108,-0.367,-0.181,1.007,-0.307,-0.308,0.776,0.182,0.092,1.173,0.373,-0.096,1.318,0.339,-0.231,1.086
54.41,-0.193,0.05,1.115,-0.375,-0.178,1.024,-0.317,-0.303,0.791,0.183,0.091,1.171,0.375,-0.095,1.317,0.339,-0.231,1.086
54.443,-0.193,0.052,1.123,-0.382,-0.173,1.043,-0.329,-0.299,0.809,0.184,0.091,1.169,0.377,-0.094,1.316,0.339,-0.231,1.086
54.477,-0.193,0.055,1.131,-0.39,-0.168,1.063,-0.341,-0.294,0.828,0.185,0.09,1.167,0.379,-0.094,1.315,0.339,-0.231,1.086
54.51,-0.193,0.058,1.139,-0.397,-0.163,1.084,-0.352,-0.288,0.849,0.186,0.09,1.166,0.381,-0.093,1.314,0.339,-0.231,1.085
54.543,-0.193,0.062,1.148,-0.402,-0.157,1.106,-0.361,-0.283,0.87,0.186,0.09,1.166,0.382,-0.092,1.313,0.339,-0.231,1.085
54.577,-0.193,0.065,1.157,-0.406,-0.151,1.127,-0.368,-0.278,0.891,0.186,0.09,1.166,0.384,-0.091,1.311,0.339,-0.232,1.085
54.61,-0.192,0.069,1.165,-0.408,-0.146,1.148,-0.37,-0.273,0.912,0.187,0.091,1.166,0.386,-0.09,1.31,0.339,-0.232,1.085
