timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
62.047,-0.21,0.077,1.126,-0.423,-0.128,1.2,-0.322,-0.256,0.984,0.176,0.069,1.133,0.248,-0.203,1.017,0.101,-0.306,0.815
62.08,-0.208,0.08,1.133,-0.416,-0.122,1.228,-0.307,-0.249,1.015,0.177,0.068,1.132,0.249,-0.205,1.017,0.101,-0.306,0.815
62.113,-0.206,0.082,1.14,-0.406,-0.117,1.255,-0.294,-0.242,1.043,0.178,0.067,1.132,0.251,-0.206,1.016,0.101,-0.306,0.815
62.147,-0.204,0.084,1.148,-0.396,-0.113,1.279,-0.283,-0.236,1.066,0.178,0.066,1.131,0.252,-0.207,1.016,0.101,-0.306,0.815
62.18,-0.203,0.086,1.155,-0.386,-0.111,1.299,-0.274,-0.232,1.084,0.178,0.066,1.13,0.253,-0.207,1.015,0.1,-0.306,0.815
62.23,-0.201,0.089,1.163,-0.371,-0.11,1.321,-0.267,-0.227,1.101,0.179,0.066,1.13,0.253,-0.206,1.014,0.1,-0.306,0.815
62.263,-0.201,0.09,1.168,-0.363,-0.11,1.331,-0.264,-0.226,1.107,0.179,0.067,1.131,0.253,-0.205,1.014,0.101,-0.306,0.814
62.297,-0.2,0.091,1.171,-0.359,-0.111,1.336,-0.263,-0.225,1.11,0.179,0.067,1.132,0.252,-0.205,1.014,0.101,-0.306,0.814
62.33,-0.2,0.093,1.174,-0.358,-0.11,1.339,-0.264,-0.224,1.112,0.179,0.068,1.133,0.251,-0.204,1.015,0.1,-0.306,0.815
62.363,-0.2,0.094,1.176,-0.36,-0.107,1.34,-0.267,-0.223,1.114,0.179,0.069,1.135,0.249,-0.202,1.015,0.1,-0.306,0.815
62.397,-0.2,0.096,1.179,-0.365,-0.103,1.341,-0.271,-0.222,1.117,0.179,0.07,1.138,0.248,-0.201,1.015,0.1,-0.306,0.815
62.43,-0.2,0.097,1.181,-0.37,-0.099,1.342,-0.278,-0.221,1.119,0.179,0.07,1.141,0.247,-0.199,1.015,0.1,-0.306,0.815
62.463,-0.201,0.099,1.184,-0.374,-0.094,1.344,-0.285,-0.22,1.122,0.178,0.071,1.144,0.245,-0.197,1.015,0.1,-0.306,0.814
62.497,-0.202,0.1,1.188,-0.379,-0.09,1.347,-0.293,-0.219,1.125,0.177,0.072,1.147,0.243,-0.195,1.015,0.1,-0.306,0.814
62.547,-0.204,0.102,1.195,-0.383,-0.087,1.354,-0.306,-0.218,1.13,0.175,0.074,1.153,0.24,-0.191,1.015,0.1,-0.306,0.814
62.58,-0.205,0.103,1.2,-0.385,-0.085,1.36,-0.316,-0.218,1.134,0.173,0.075,1.156,0.237,-0.188,1.015,0.099,-0.306,0.815
62.613,-0.207,0.103,1.206,-0.386,-0.085,1.366,-0.326,-0.217,1.138,0.172,0.077,1.159,0.234,-0.185,1.015,0.099,-0.306,0.815
62.647,-0.208,0.104,1.213,-0.387,-0.085,1.373,-0.336,-0.216,1.142,0.17,0.078,1.163,0.232,-0.182,1.015,0.099,-0.306,0.815
62.68,-0.21,0.104,1.22,-0.387,-0.085,1.38,-0.348,-0.215,1.146,0.168,0.079,1.166,0.229,-0.179,1.015,0.099,-0.306,0.815
62.713,-0.211,0.105,1.228,-0.387,-0.087,1.388,-0.36,-0.214,1.15,0.166,0.08,1.169,0.226,-0.176,1.015,0.099,-0.306,0.815
62.747,-0.213,0.105,1.235,-0.387,-0.089,1.395,-0.37,-0.213,1.155,0.163,0.081,1.172,0.223,-0.173,1.015,0.098,-0.306,0.815
62.78,-0.215,0.104,1.243,-0.387,-0.091,1.402,-0.38,-0.212,1.16,0.16,0.083,1.176,0.22,-0.17,1.015,0.098,-0.306,0.816
62.813,-0.218,0.103,1.25,-0.387,-0.094,1.409,-0.39,-0.211,1.165,0.157,0.084,1.179,0.217,-0.167,1.016,0.097,-0.305,0.816
62.847,-0.221,0.103,1.257,-0.387,-0.097,1.417,-0.398,-0.21,1.171,0.154,0.085,1.182,0.213,-0.164,1.016,0.097,-0.305,0.817
62.897,-0.225,0.101,1.269,-0.388,-0.102,1.427,-0.408,-0.209,1.179,0.148,0.087,1.186,0.208,-0.159,1.016,0.097,-0.305,0.816
62.93,-0.229,0.1,1.277,-0.39,-0.106,1.433,-0.411,-0.208,1.183,0.144,0.089,1.188,0.204,-0.155,1.016,0.097,-0.304,0.817
62.963,-0.233,0.1,1.284,-0.392,-0.11,1.438,-0.412,-0.208,1.187,0.139,0.091,1.192,0.201,-0.152,1.018,0.098,-0.302,0.818
62.997,-0.237,0.099,1.29,-0.393,-0.113,1.443,-0.412,-0.207,1.19,0.135,0.094,1.197,0.199,-0.149,1.023,0.1,-0.297,0.82
63.03,-0.241,0.098,1.296,-0.394,-0.117,1.448,-0.412,-0.207,1.194,0.13,0.097,1.202,0.201,-0.146,1.032,0.103,-0.289,0.824
63.063,-0.246,0.097,1.3,-0.395,-0.121,1.453,-0.412,-0.206,1.197,0.126,0.1,1.209,0.206,-0.144,1.045,0.109,-0.28,0.832
63.097,-0.25,0.095,1.303,-0.395,-0.124,1.459,-0.413,-0.206,1.201,0.121,0.104,1.216,0.215,-0.142,1.061,0.118,-0.268,0.842
63.13,-0.255,0.094,1.305,-0.393,-0.126,1.464,-0.413,-0.204,1.206,0.117,0.107,1.223,0.227,-0.139,1.081,0.13,-0.254,0.856
63.163,-0.259,0.092,1.306,-0.39,-0.128,1.471,-0.414,-0.203,1.212,0.113,0.11,1.231,0.241,-0.136,1.104,0.146,-0.239,0.873
63.213,-0.263,0.09,1.307,-0.383,-0.129,1.481,-0.417,-0.201,1.223,0.109,0.115,1.241,0.265,-0.128,1.143,0.176,-0.218,0.904
63.247,-0.264,0.09,1.307,-0.377,-0.128,1.488,-0.419,-0.199,1.23,0.106,0.117,1.248,0.28,-0.121,1.172,0.2,-0.206,0.927
63.28,-0.265,0.089,1.306,-0.371,-0.127,1.493,-0.421,-0.198,1.237,0.105,0.12,1.253,0.295,-0.113,1.201,0.226,-0.194,0.953
63.313,-0.265,0.089,1.304,-0.367,-0.126,1.495,-0.423,-0.2,1.241,0.104,0.122,1.258,0.308,-0.103,1.231,0.254,-0.185,0.979
63.347,-0.264,0.089,1.301,-0.364,-0.124,1.495,-0.423,-0.203,1.243,0.103,0.124,1.262,0.318,-0.092,1.261,0.282,-0.178,1.007
63.38,-0.262,0.089,1.296,-0.363,-0.122,1.491,-0.422,-0.204,1.24,0.104,0.127,1.266,0.326,-0.081,1.289,0.309,-0.173,1.035
