timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
25.804,814.964,545.458,621.432,727.633,638.854,886.832,1118.823,587.041,1268.3,821.094,1233.445,1079.626
25.837,813.786,543.771,621.548,728.523,652.061,887.031,1117.326,588.242,1269.271,820.439,1233.675,1079.739
25.87,812.939,541.318,623.021,729.974,668.943,887.243,1115.832,590.01,1272.232,819.85,1234.044,1079.838
25.904,812.679,538.369,626.607,732.318,690.438,887.387,1114.478,592.194,1276.574,819.136,1235.608,1080.613
25.937,812.952,535.567,632.254,735.673,714.945,887.476,1113.506,593.915,1280.265,818.671,1237.077,1081.206
25.97,813.7,532.824,640.539,740.057,740.266,888.569,1112.993,594.839,1282.893,818.325,1237.498,1081.352
26.004,814.705,530.494,650.419,744.922,765.816,889.534,1112.907,595.338,1284.334,818.427,1237.495,1081.694
26.037,815.858,529.009,661.799,750.604,791.001,891.056,1113.433,595.789,1284.972,819.072,1237.457,1082.071
26.07,816.922,528.299,673.825,756.674,815.995,892.671,1114.466,596.31,1285.003,820.44,1237.194,1082.2
26.104,818.04,528.267,685.895,762.615,841.93,893.915,1116.141,596.677,1284.858,821.962,1236.869,1082.138
26.137,818.923,528.784,697.775,768.56,868.432,894.725,1118.362,596.542,1285.02,822.567,1236.425,1081.997
26.17,819.8,529.539,708.894,773.777,894.65,894.855,1120.986,596.14,1286.72,821.205,1236.057,1081.813
26.204,820.8,530.129,720.155,778.289,920.024,894.449,1123.943,595.505,1291.338,815.73,1236.447,1081.581
26.237,821.921,530.606,731.516,782.118,944.177,893.923,1127.135,594.353,1296.705,807.406,1240.422,1081.696
26.27,823.12,531.163,742.764,785.351,967.17,892.545,1130.715,592.184,1300.951,800.012,1245.659,1082.118
26.304,824.369,531.673,755.065,788.123,989.259,891.609,1134.025,590.073,1303.53,794.903,1248.553,1082.58
26.337,825.756,532.096,769.114,790.585,1011.24,890.765,1136.998,588.794,1304.594,792.572,1247.962,1083.229
26.37,827.249,532.611,784.177,792.925,1032.621,889.966,1139.722,588.15,1305.153,792.527,1246.709,1084.091
26.404,828.456,533.718,800.11,795.63,1054.11,889.44,1142.216,587.881,1305.836,793.033,1246.161,1084.674
26.437,829.492,535.154,815.521,798.241,1074.311,888.749,1144.626,587.763,1306.886,793.107,1246.494,1084.817
26.47,830.494,536.943,830.153,800.754,1093.029,887.894,1146.998,587.419,1307.934,792.376,1247.364,1084.949
26.504,831.585,538.644,843.604,802.776,1109.745,886.862,1149.324,586.743,1308.62,791.267,1248.13,1085.047
26.537,832.601,539.981,854.938,804.424,1123.194,886.341,1151.486,585.806,1308.871,790.92,1248.562,1085.441
26.57,833.274,540.681,864.025,805.781,1133.16,886.423,1153.135,584.904,1308.839,791.157,1248.169,1085.592
26.604,834.075,540.907,868.344,806.847,1137.398,886.905,1154.347,584.46,1308.752,792.099,1247.811,1085.517
26.637,835.148,540.945,866.474,807.186,1134.917,887.584,1155.143,584.267,1308.474,793.545,1247.888,1085.435
26.67,836.149,540.664,860.696,806.764,1128.181,888.202,1155.458,584.497,1308.135,794.8,1247.791,1085.369
26.704,837.053,539.61,851.806,805.218,1118.218,887.414,1155.497,584.768,1308.195,796.05,1247.784,1085.194
26.737,838.176,537.947,839.844,803.042,1104.608,885.53,1155.55,585.03,1308.16,797.163,1248.086,1085.513
26.77,839.255,536.118,824.994,800.532,1087.708,881.292,1155.475,585.278,1307.954,798.201,1248.102,1085.998
26.804,840.426,534.505,808.57,797.371,1068.643,875.266,1155.188,585.53,1307.519,799.112,1247.763,1086.384
26.837,841.553,532.861,791.805,793.518,1048.854,867.404,1154.673,585.694,1306.87,800.047,1247.361,1086.536
26.87,842.469,531.194,775.326,789.34,1028.413,858.222,1153.843,585.938,1306.1,800.817,1247.1,1086.714
26.904,843.261,529.488,760.63,784.627,1009.041,848.374,1152.741,586.347,1305.665,801.557,1246.624,1086.476
26.937,843.962,527.927,747.671,779.509,990.656,837.976,1151.448,586.846,1305.263,801.916,1246.334,1086.245
26.97,844.438,526.566,736.526,774.019,973.495,827.25,1150.06,587.274,1304.876,802.494,1246.157,1085.916
